     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
         2.3537                  0.2813             305.9           3509.0239     3980.5200     -471.4961
         2.4056                  0.2882             306.4           3350.0412     3984.8400     -634.7988
         2.4576                  0.2951             308.5           3333.4357     4005.1800     -671.7443
         2.5096                  0.3020             314.7           3583.3334     4063.6800     -480.3466
         2.5615                  0.3090             314.4           3517.5888     4060.6200     -543.0312
         2.6133                  0.3159             308.4           3346.9104     4003.9200     -657.0096
         2.6653                  0.3228             308.5           3438.7602     4004.4600     -565.6998
         2.7172                  0.3297             320.4           3438.7821     4116.7800     -677.9979
         2.7691                  0.3367             311.8           3341.0607     4036.1400     -695.0793
         2.8211                  0.3436             304.1           3338.1339     3963.0600     -624.9261
         2.8731                  0.3505             295.3           3427.6837     3880.4400     -452.7563
         2.9250                  0.3575             300.2           3294.0630     3926.7000     -632.6370
         2.9769                  0.3644             314.6           3506.4589     4062.0600     -555.6011
         3.0288                  0.3713             305.5           3552.6516     3976.2000     -423.5484
         3.0807                  0.3782             321.3           3514.5201     4125.7800     -611.2599
         3.1327                  0.3852             309.2           3463.0030     4011.1200     -548.1170
         3.1847                  0.3921             313.3           3472.0034     4049.8200     -577.8166
         3.2366                  0.3990             295.2           3242.5892     3878.8200     -636.2308
         3.2500                  0.4008             313.1           3498.0840     4047.8400     -549.7560
         3.3018                  0.4077             312.8           3219.4618     4045.3200     -825.8582
         3.3538                  0.4147             299.4           3281.3251     3918.6000     -637.2749
         3.4057                  0.4216             306.8           3484.6011     3988.9800     -504.3789
         3.4576                  0.4285             326.6           3666.7177     4175.4600     -508.7423
         3.5095                  0.4355             305.4           3438.6583     3975.6600     -537.0017
         3.5615                  0.4424             296.6           3263.9485     3891.9600     -628.0115
         3.6134                  0.4493             301.2           3494.9424     3935.5200     -440.5776
         3.6653                  0.4562             303.9           3331.0650     3960.9000     -629.8350
         3.7173                  0.4632             297.4           3186.0800     3900.2400     -714.1600
         3.7693                  0.4701             310.4           3231.1362     4022.2800     -791.1438
         3.8214                  0.4770             306.5           3195.1747     3985.9200     -790.7453
         3.8733                  0.4840             324.3           3595.3191     4153.5000     -558.1809
         3.9252                  0.4909             309.1           3338.3700     4010.0400     -671.6700
         3.9771                  0.4978             312.3           3624.6682     4040.4600     -415.7918
         4.0291                  0.5047             318.7           3503.8376     4101.1200     -597.2824
         4.0810                  0.5117             306.1           3273.7636     3981.6000     -707.8364
         4.1330                  0.5186             296.6           2951.2522     3892.6800     -941.4278
         4.1849                  0.5255             322.4           3344.5033     4136.2200     -791.7167
         4.2368                  0.5324             308.5           3208.0941     4004.4600     -796.3659
         4.2500                  0.5342             307.4           3243.7655     3994.0200     -750.2545
         4.3019                  0.5411             299.0           3299.8352     3915.3600     -615.5248
         4.3538                  0.5480             316.8           3555.3799     4083.1200     -527.7401
         4.4059                  0.5550             298.8           3314.6391     3913.5600     -598.9209
         4.4578                  0.5619             298.6           3539.9978     3911.2200     -371.2222
         4.5097                  0.5688             293.2           3081.0168     3860.6400     -779.6232
         4.5615                  0.5758             306.2           3444.9170     3982.6800     -537.7630
         4.6135                  0.5827             322.3           3521.4072     4134.9600     -613.5528
         4.6654                  0.5896             302.0           3331.8003     3943.8000     -611.9997
         4.7174                  0.5965             316.5           3750.6334     4080.0600     -329.4266
         4.7692                  0.6035             304.3           3346.6991     3964.6800     -617.9809
         4.8212                  0.6104             291.8           3048.5080     3846.7800     -798.2720
         4.8731                  0.6173             298.9           3427.9355     3914.1000     -486.1645
         4.9250                  0.6243             291.0           3318.0561     3839.2200     -521.1639
         4.9770                  0.6312             299.1           3338.6925     3915.5400     -576.8475
         5.0289                  0.6381             317.0           3571.2858     4084.9200     -513.6342
         5.0808                  0.6450             284.2           3089.9398     3775.3200     -685.3802
         5.1328                  0.6520             321.9           3469.4016     4131.3600     -661.9584
         5.1846                  0.6589             308.2           2999.8282     4002.3000    -1002.4718
         5.2366                  0.6658             318.9           3102.4732     4102.7400    -1000.2668
         5.2500                  0.6676             318.9           3341.2318     4102.9200     -761.6882
         5.3020                  0.6745             305.6           3367.8219     3976.9200     -609.0981
         5.3539                  0.6815             295.1           2893.3800     3878.6400     -985.2600
         5.4059                  0.6884             294.1           2944.4131     3869.1000     -924.6869
         5.4579                  0.6953             302.4           3197.7186     3947.5800     -749.8614
         5.5097                  0.7022             306.8           3221.2188     3988.9800     -767.7612
         5.5618                  0.7092             295.7           3139.5915     3884.0400     -744.4485
         5.6137                  0.7161             304.9           3145.8776     3970.6200     -824.7424
         5.6655                  0.7230             307.2           3300.9508     3992.0400     -691.0892
         5.7175                  0.7299             308.8           3204.1249     4007.7000     -803.5751
         5.7694                  0.7369             303.8           3159.4791     3960.5400     -801.0609
         5.8215                  0.7438             315.0           3323.6982     4066.3800     -742.6818
         5.8734                  0.7507             309.7           3335.2652     4016.1600     -680.8948
         5.9254                  0.7577             302.3           3309.0429     3946.3200     -637.2771
         5.9771                  0.7646             310.2           3576.5959     4020.6600     -444.0641
         6.0290                  0.7715             309.6           3595.8598     4014.9000     -419.0402
         6.0810                  0.7784             307.7           3355.5804     3997.6200     -642.0396
         6.1331                  0.7854             311.8           3288.9100     4035.6000     -746.6900
         6.1851                  0.7923             293.4           3316.0534     3862.6200     -546.5666
         6.2370                  0.7992             311.1           3471.5110     4029.6600     -558.1490
         6.2500                  0.8010             304.9           3273.4361     3970.4400     -697.0039
         6.3020                  0.8079             315.0           3489.5533     4066.3800     -576.8267
         6.3540                  0.8148             304.4           3214.7527     3966.4800     -751.7273
         6.4061                  0.8217             299.1           2969.9777     3916.4400     -946.4623
         6.4582                  0.8287             303.9           3294.4050     3961.2600     -666.8550
         6.5102                  0.8356             303.2           3288.0322     3955.1400     -667.1078
         6.5622                  0.8425             291.6           3065.5487     3845.3400     -779.7913
         6.6141                  0.8495             302.0           3179.1653     3943.0800     -763.9147
         6.6662                  0.8564             318.6           3498.4157     4100.0400     -601.6243
         6.7182                  0.8633             313.2           3188.6381     4049.2800     -860.6419
         6.7702                  0.8702             304.9           3428.2420     3971.1600     -542.9180
         6.8221                  0.8772             283.1           3070.0954     3764.8800     -694.7846
         6.8741                  0.8841             299.2           3290.5327     3917.1600     -626.6273
         6.9260                  0.8910             306.5           3407.1859     3985.9200     -578.7341
         6.9780                  0.8979             304.1           3242.7869     3963.2400     -720.4531
         7.0299                  0.9049             318.3           3532.0483     4096.9800     -564.9317
         7.0818                  0.9118             301.0           3355.9235     3933.7200     -577.7965
         7.1337                  0.9187             294.7           3151.0875     3874.6800     -723.5925
         7.1856                  0.9257             327.7           3512.2726     4186.0800     -673.8074
         7.2375                  0.9326             328.0           3352.4110     4188.7800     -836.3690
         7.2500                  0.9342             297.8           3130.6317     3903.6600     -773.0283
         7.3019                  0.9412             301.4           3165.6846     3937.6800     -771.9954
         7.3539                  0.9481             298.7           3378.6876     3911.7600     -533.0724
         7.4060                  0.9550             295.7           3167.4839     3883.6800     -716.1961
         7.4580                  0.9620             315.5           3555.9212     4070.7000     -514.7788
         7.5099                  0.9689             310.3           3247.3259     4021.3800     -774.0541
         7.5618                  0.9758             309.1           3460.0797     4010.0400     -549.9603
         7.6137                  0.9827             286.3           3132.1786     3795.1200     -662.9414
         7.6657                  0.9897             313.1           3264.3910     4048.0200     -783.6290
         7.7177                  0.9966             308.0           3359.4936     4000.3200     -640.8264
         7.7698                  1.0035             308.1           3229.9279     4000.8600     -770.9321
         7.8218                  1.0104             301.3           3205.7885     3937.1400     -731.3515
         7.8738                  1.0174             289.7           3189.4732     3827.7000     -638.2268
         7.9258                  1.0243             308.2           3409.4369     4002.3000     -592.8631
         7.9776                  1.0312             306.7           3431.7729     3987.7200     -555.9471
         8.0293                  1.0382             278.3           2883.6498     3719.8800     -836.2302
         8.0812                  1.0451             308.2           3193.9358     4001.9400     -808.0042
         8.1330                  1.0520             317.1           3197.9753     4086.1800     -888.2047
         8.1848                  1.0589             310.6           3055.4939     4024.8000     -969.3061
         8.2368                  1.0659             284.1           2943.1815     3774.6000     -831.4185
         8.2500                  1.0676             322.2           3341.0850     4133.8800     -792.7950
         8.3019                  1.0745             304.1           3191.8255     3963.6000     -771.7745
         8.3539                  1.0815             294.9           3115.8726     3876.6600     -760.7874
         8.4057                  1.0884             283.9           2935.3658     3772.9800     -837.6142
         8.4576                  1.0953             302.0           3122.2595     3943.0800     -820.8205
         8.5096                  1.1023             305.4           3203.7056     3975.3000     -771.5944
         8.5615                  1.1092             307.7           3341.5225     3997.6200     -656.0975
         8.6133                  1.1161             306.1           3214.5153     3982.3200     -767.8047
         8.6652                  1.1230             294.2           3002.8553     3869.4600     -866.6047
         8.7170                  1.1300             305.3           3288.8556     3974.2200     -685.3644
         8.7690                  1.1369             294.5           3099.1384     3872.3400     -773.2016
         8.8211                  1.1438             310.6           3498.4130     4024.0800     -525.6670
         8.8730                  1.1508             294.4           3320.9803     3871.6200     -550.6397
         8.9248                  1.1577             303.2           3200.8806     3954.6000     -753.7194
         8.9769                  1.1646             297.4           3309.3092     3900.2400     -590.9308
         9.0288                  1.1715             291.4           3214.0856     3843.1800     -629.0944
         9.0807                  1.1785             309.4           3356.7991     4013.1000     -656.3009
         9.1327                  1.1854             310.6           3518.2929     4024.4400     -506.1471
         9.1846                  1.1923             305.8           3439.4042     3979.0800     -539.6758
         9.2366                  1.1992             310.7           3571.9882     4025.3400     -453.3518
         9.2500                  1.2010             302.4           3259.9613     3947.0400     -687.0787
         9.3019                  1.2080             291.4           3198.3284     3843.3600     -645.0316
         9.3538                  1.2149             312.1           3286.5621     4038.3000     -751.7379
         9.4058                  1.2218             296.0           3129.4720     3886.7400     -757.2680
         9.4578                  1.2288             306.5           3389.3288     3985.5600     -596.2312
         9.5099                  1.2357             313.5           3342.9030     4051.8000     -708.8970
         9.5618                  1.2426             298.0           3241.7553     3905.8200     -664.0647
         9.6137                  1.2495             312.4           3293.8322     4041.3600     -747.5278
         9.6656                  1.2565             310.3           3402.8253     4022.1000     -619.2747
         9.7175                  1.2634             313.9           3423.6049     4056.1200     -632.5151
         9.7695                  1.2703             302.3           3253.0371     3945.9600     -692.9229
         9.8214                  1.2772             318.3           3427.3827     4096.9800     -669.5973
         9.8733                  1.2842             312.6           3488.2484     4043.1600     -554.9116
         9.9252                  1.2911             295.0           3048.8612     3877.0200     -828.1588
         9.9771                  1.2980             304.2           3200.0231     3964.5000     -764.4769
        10.0290                  1.3050             311.4           3330.7581     4032.5400     -701.7819
        10.0810                  1.3119             295.1           3128.0316     3878.6400     -750.6084
        10.1329                  1.3188             319.2           3446.3883     4105.2600     -658.8717
        10.1848                  1.3257             298.6           3420.9579     3911.0400     -490.0821
        10.2367                  1.3327             319.0           3541.2790     4103.4600     -562.1810
        10.2500                  1.3344             301.5           3167.5421     3938.5800     -771.0379
        10.3019                  1.3414             296.9           3261.1132     3895.2000     -634.0868
        10.3537                  1.3483             296.4           3223.6846     3890.8800     -667.1954
        10.4056                  1.3552             303.0           3420.6162     3952.9800     -532.3638
        10.4576                  1.3622             305.0           3308.0651     3971.8800     -663.8149
        10.5095                  1.3691             309.8           3282.6734     4017.0600     -734.3866
        10.5614                  1.3760             315.2           3540.0822     4068.3600     -528.2778
        10.6133                  1.3829             304.3           3438.2216     3965.0400     -526.8184
        10.6654                  1.3899             309.3           3237.1298     4012.5600     -775.4302
        10.7174                  1.3968             297.7           3213.1674     3902.7600     -689.5926
        10.7692                  1.4037             302.6           3225.9883     3949.0200     -723.0317
        10.8213                  1.4106             321.5           3431.7738     4127.4000     -695.6262
        10.8732                  1.4176             312.9           3423.4129     4046.4000     -622.9871
        10.9252                  1.4245             303.4           3204.3943     3956.9400     -752.5457
        10.9772                  1.4314             309.0           3125.5782     4009.8600     -884.2818
        11.0294                  1.4384             311.5           3177.8058     4032.9000     -855.0942
        11.0815                  1.4453             295.4           3257.9328     3881.3400     -623.4072
        11.1334                  1.4522             310.9           3417.2792     4027.1400     -609.8608
        11.1854                  1.4591             296.2           3117.7194     3889.0800     -771.3606
        11.2373                  1.4661             320.0           3518.5042     4112.8200     -594.3158
        11.2500                  1.4678             293.9           3134.1171     3867.3000     -733.1829
        11.3020                  1.4747             301.4           3028.6763     3937.6800     -909.0037
        11.3538                  1.4816             303.5           3221.4327     3957.1200     -735.6873
        11.4059                  1.4885             321.4           3260.7910     4126.8600     -866.0690
        11.4579                  1.4955             307.8           3215.9429     3998.3400     -782.3971
        11.5097                  1.5024             293.7           3272.4534     3865.3200     -592.8666
        11.5616                  1.5093             300.3           3212.1446     3927.0600     -714.9154
        11.6135                  1.5163             320.3           3563.1920     4116.2400     -553.0480
        11.6655                  1.5232             314.5           3407.0957     4061.7000     -654.6043
        11.7174                  1.5301             305.3           3387.9066     3974.7600     -586.8534
        11.7694                  1.5370             318.4           3541.9784     4098.0600     -556.0816
        11.8212                  1.5440             297.8           3183.8509     3904.0200     -720.1691
        11.8731                  1.5509             320.1           3448.7115     4114.0800     -665.3685
        11.9250                  1.5578             311.5           3371.0061     4033.2600     -662.2539
        11.9770                  1.5647             314.3           3438.0792     4059.5400     -621.4608
        12.0290                  1.5717             323.6           3462.4558     4147.2000     -684.7442
        12.0810                  1.5786             305.2           3297.2025     3973.8600     -676.6575
        12.1329                  1.5855             309.3           3185.5908     4012.0200     -826.4292
        12.1849                  1.5925             303.7           3468.6037     3959.8200     -491.2163
        12.2367                  1.5994             295.3           3106.9721     3880.4400     -773.4679
        12.2500                  1.6011             296.0           3172.6499     3886.9200     -714.2701
        12.3020                  1.6081             302.6           3122.2495     3948.8400     -826.5905
        12.3540                  1.6150             325.2           3372.4827     4162.3200     -789.8373
        12.4060                  1.6219             316.4           3360.7214     4079.1600     -718.4386
        12.4579                  1.6289             307.6           3308.6013     3996.3600     -687.7587
        12.5100                  1.6358             305.6           3247.6514     3977.6400     -729.9886
        12.5618                  1.6427             311.8           3333.3943     4036.3200     -702.9257
        12.6139                  1.6496             309.8           3329.5442     4016.7000     -687.1558
        12.6659                  1.6566             310.3           3597.0495     4021.3800     -424.3305
        12.7179                  1.6635             306.2           3346.6905     3982.8600     -636.1695
        12.7699                  1.6704             296.6           3114.5847     3892.8600     -778.2753
        12.8218                  1.6774             295.8           3316.2322     3884.4000     -568.1678
        12.8738                  1.6843             303.6           3219.7498     3958.5600     -738.8102
        12.9259                  1.6912             318.4           3211.4865     4097.7000     -886.2135
        12.9781                  1.6981             306.3           2998.3986     3983.5800     -985.1814
        13.0301                  1.7051             298.2           3061.4174     3907.6200     -846.2026
        13.0819                  1.7120             296.0           3268.8392     3887.1000     -618.2608
        13.1337                  1.7189             296.0           3247.9922     3886.3800     -638.3878
        13.1856                  1.7258             294.0           3203.6007     3867.8400     -664.2393
        13.2376                  1.7328             301.2           3165.8346     3935.5200     -769.6854
        13.2500                  1.7344             307.1           2983.6959     3991.5000    -1007.8041
        13.3020                  1.7414             314.3           3307.1362     4059.1800     -752.0438
        13.3540                  1.7483             307.3           3057.2392     3993.1200     -935.8808
        13.4060                  1.7552             303.1           3054.6997     3953.5200     -898.8203
        13.4578                  1.7621             312.5           3260.1956     4042.4400     -782.2444
        13.5097                  1.7691             305.6           3323.9597     3977.6400     -653.6803
        13.5617                  1.7760             311.9           3354.9077     4036.5000     -681.5923
        13.6136                  1.7829             306.6           3066.4059     3986.8200     -920.4141
        13.6656                  1.7898             296.6           3251.8077     3892.8600     -641.0523
        13.7177                  1.7968             310.1           3335.3262     4020.1200     -684.7938
        13.7697                  1.8037             305.1           3242.0530     3972.9600     -730.9070
        13.8218                  1.8106             297.0           3107.7248     3896.2800     -788.5552
        13.8737                  1.8176             292.8           3220.5367     3856.5000     -635.9633
        13.9254                  1.8245             296.6           3250.9792     3892.6800     -641.7008
        13.9775                  1.8314             326.7           3412.3014     4176.1800     -763.8786
        14.0295                  1.8383             312.6           3334.6183     4043.5200     -708.9017
        14.0815                  1.8453             307.4           3385.0484     3994.3800     -609.3316
        14.1334                  1.8522             307.2           3188.5619     3992.7600     -804.1981
        14.1855                  1.8591             307.9           3422.7792     3998.8800     -576.1008
        14.2375                  1.8661             289.5           3187.3575     3825.5400     -638.1825
        14.2500                  1.8677             293.5           3157.2933     3862.9800     -705.6867
        14.3019                  1.8746             304.2           3466.4090     3964.3200     -497.9110
        14.3539                  1.8816             312.0           3420.3524     4037.5800     -617.2276
        14.4060                  1.8885             311.6           3233.4760     4034.3400     -800.8640
        14.4580                  1.8954             314.0           3223.3736     4056.4800     -833.1064
        14.5100                  1.9024             306.7           3510.8977     3988.0800     -477.1823
        14.5619                  1.9093             304.0           3037.7044     3962.7000     -924.9956
        14.6138                  1.9162             329.4           3626.6366     4201.5600     -574.9234
        14.6659                  1.9231             306.2           3478.6028     3982.8600     -504.2572
        14.7180                  1.9301             304.1           3414.9364     3963.0600     -548.1236
        14.7699                  1.9370             294.5           3356.5944     3872.8800     -516.2856
        14.8221                  1.9439             293.7           3198.0720     3865.3200     -667.2480
        14.8740                  1.9508             294.1           3162.9440     3868.7400     -705.7960
        14.9259                  1.9578             287.8           3176.3725     3809.5200     -633.1475
        14.9778                  1.9647             316.2           3458.0445     4077.1800     -619.1355
        15.0298                  1.9716             311.4           3528.6141     4031.6400     -503.0259
        15.0817                  1.9786             295.7           3201.4806     3884.0400     -682.5594
        15.1337                  1.9855             316.7           3426.1157     4081.6800     -655.5643
        15.1857                  1.9924             303.4           3221.0367     3956.7600     -735.7233
        15.2376                  1.9993             296.3           3157.5235     3889.2600     -731.7365
        15.2500                  2.0010             293.4           2985.6024     3862.2600     -876.6576
        15.3021                  2.0079             308.4           3260.2801     4003.9200     -743.6399
        15.3541                  2.0148             302.6           3184.0415     3949.0200     -764.9785
        15.4062                  2.0218             316.9           3180.2287     4084.2000     -903.9713
        15.4581                  2.0287             312.7           3533.7301     4044.2400     -510.5099
        15.5100                  2.0356             308.9           3382.5159     4008.9600     -626.4441
        15.5619                  2.0426             300.1           3381.2692     3925.2600     -543.9908
        15.6138                  2.0495             303.8           3235.1203     3960.7200     -725.5997
        15.6657                  2.0564             316.7           3495.9711     4082.5800     -586.6089
        15.7176                  2.0633             317.3           3626.6529     4087.9800     -461.3271
        15.7695                  2.0703             301.2           3477.6338     3935.7000     -458.0662
        15.8214                  2.0772             298.1           3443.9412     3906.7200     -462.7788
        15.8733                  2.0841             332.8           3697.7047     4234.3200     -536.6153
        15.9252                  2.0910             275.8           3384.9637     3696.1200     -311.1563
        15.9770                  2.0980             295.8           3096.3137     3884.5800     -788.2663
        16.0290                  2.1049             289.0           3115.3165     3820.5000     -705.1835
        16.0810                  2.1118             316.8           3534.2710     4083.3000     -549.0290
        16.1330                  2.1188             308.5           3261.2187     4004.6400     -743.4213
        16.1850                  2.1257             310.7           3157.5469     4025.7000     -868.1531
        16.2372                  2.1326             321.5           3232.8081     4127.4000     -894.5919
        16.2500                  2.1343             296.5           3021.0886     3891.6000     -870.5114
        16.3019                  2.1413             292.1           3206.1241     3849.6600     -643.5359
        16.3539                  2.1482             323.0           3521.6280     4141.8000     -620.1720
        16.4058                  2.1551             304.5           3216.2116     3967.3800     -751.1684
        16.4577                  2.1620             301.4           3231.1679     3937.6800     -706.5121
        16.5097                  2.1690             296.9           3036.4023     3895.0200     -858.6177
        16.5616                  2.1759             316.7           3643.6463     4082.0400     -438.3937
        16.6136                  2.1828             300.0           3300.0305     3924.5400     -624.5095
        16.6656                  2.1897             307.6           3350.8613     3996.0000     -645.1387
        16.7175                  2.1967             306.8           3367.1745     3988.4400     -621.2655
        16.7693                  2.2036             313.1           3570.7076     4048.3800     -477.6724
        16.8212                  2.2105             312.1           3343.7975     4038.3000     -694.5025
        16.8731                  2.2175             293.6           3286.1666     3863.8800     -577.7134
        16.9250                  2.2244             319.5           3279.2353     4108.3200     -829.0847
        16.9770                  2.2313             323.3           3480.7326     4144.5000     -663.7674
        17.0292                  2.2382             297.4           3264.0396     3900.2400     -636.2004
        17.0812                  2.2452             308.4           3236.1773     4004.1000     -767.9227
        17.1332                  2.2521             312.6           3457.1869     4043.8800     -586.6931
        17.1851                  2.2590             301.1           3342.3541     3934.6200     -592.2659
        17.2370                  2.2660             326.0           3633.4733     4170.2400     -536.7667
        17.2500                  2.2677             309.0           3392.0954     4009.6800     -617.5846
        17.3019                  2.2746             307.9           3445.7699     3998.7000     -552.9301
        17.3537                  2.2815             310.1           3370.4839     4019.7600     -649.2761
        17.4056                  2.2885             295.2           3347.2367     3878.8200     -531.5833
        17.4576                  2.2954             325.8           3660.6651     4167.5400     -506.8749
        17.5095                  2.3023             303.9           3385.0391     3961.0800     -576.0409
        17.5615                  2.3093             316.7           3340.2228     4082.4000     -742.1772
        17.6135                  2.3162             300.2           3323.7471     3926.5200     -602.7729
        17.6655                  2.3231             318.1           3363.1190     4095.0000     -731.8810
        17.7174                  2.3300             316.0           3386.9053     4075.7400     -688.8347
        17.7694                  2.3370             288.4           3083.1774     3815.1000     -731.9226
        17.8214                  2.3439             312.3           3211.3259     4041.0000     -829.6741
        17.8734                  2.3508             302.4           3248.5406     3947.0400     -698.4994
        17.9254                  2.3577             317.2           3214.0179     4086.5400     -872.5221
        17.9775                  2.3647             296.2           3327.8423     3888.9000     -561.0577
        18.0294                  2.3716             327.9           3684.8710     4187.5200     -502.6490
        18.0813                  2.3785             303.5           3329.2860     3957.6600     -628.3740
        18.1333                  2.3855             304.3           3370.2177     3964.6800     -594.4623
        18.1853                  2.3924             303.5           3256.9307     3957.1200     -700.1893
        18.2371                  2.3993             317.3           3367.7548     4088.1600     -720.4052
        18.2500                  2.4010             290.5           3085.6619     3835.0800     -749.4181
        18.3019                  2.4080             300.7           3298.5388     3931.0200     -632.4812
        18.3538                  2.4149             307.1           3411.2557     3991.1400     -579.8843
        18.4058                  2.4218             311.8           3367.4197     4035.6000     -668.1803
        18.4577                  2.4288             303.1           3296.5286     3953.7000     -657.1714
        18.5096                  2.4357             302.0           3367.3743     3943.6200     -576.2457
        18.5614                  2.4426             284.7           3082.1194     3779.8200     -697.7006
        18.6133                  2.4495             289.8           3133.6580     3828.4200     -694.7620
        18.6654                  2.4565             315.0           3304.4087     4066.3800     -761.9713
        18.7174                  2.4634             306.5           3254.3103     3986.2800     -731.9697
        18.7694                  2.4703             310.2           3126.3496     4021.0200     -894.6704
        18.8213                  2.4772             314.3           3125.2421     4059.7200     -934.4779
        18.8733                  2.4842             306.5           3295.7971     3986.2800     -690.4829
        18.9253                  2.4911             301.8           3479.0293     3941.1000     -462.0707
        18.9770                  2.4980             302.0           3345.4784     3943.0800     -597.6016
        19.0291                  2.5050             323.7           3451.9872     4148.1000     -696.1128
        19.0809                  2.5119             302.2           3288.0503     3944.8800     -656.8297
        19.1328                  2.5188             292.3           3222.6771     3851.6400     -628.9629
        19.1847                  2.5257             312.5           3341.9495     4042.6200     -700.6705
        19.2366                  2.5327             315.5           3591.6004     4071.2400     -479.6396
        19.2500                  2.5345             314.6           3440.1376     4062.4200     -622.2824
        19.3019                  2.5414             289.4           3257.8317     3824.4600     -566.6283
        19.3540                  2.5483             331.6           3531.3028     4222.9800     -691.6772
        19.4060                  2.5552             307.3           3179.2841     3993.3000     -814.0159
        19.4578                  2.5622             283.9           3086.1062     3772.4400     -686.3338
        19.5097                  2.5691             310.7           3170.7100     4025.1600     -854.4500
        19.5617                  2.5760             302.3           3312.3692     3945.7800     -633.4108
        19.6135                  2.5830             309.0           3391.1235     4009.6800     -618.5565
        19.6654                  2.5899             297.7           3355.9806     3903.1200     -547.1394
        19.7174                  2.5968             314.9           3375.7095     4065.1200     -689.4105
        19.7694                  2.6037             305.3           3252.9445     3974.5800     -721.6355
        19.8213                  2.6107             298.8           3366.9961     3913.5600     -546.5639
        19.8734                  2.6176             308.9           3053.8536     4008.7800     -954.9264
        19.9254                  2.6245             332.4           3596.3369     4230.1800     -633.8431
        19.9774                  2.6314             302.9           3251.7711     3951.7200     -699.9489
        20.0293                  2.6384             311.9           3471.5295     4036.5000     -564.9705
        20.0812                  2.6453             292.0           3026.7349     3849.3000     -822.5651
        20.1333                  2.6522             305.1           3434.3566     3972.6000     -538.2434
        20.1853                  2.6592             318.0           3448.3965     4094.8200     -646.4235
        20.2372                  2.6661             307.2           3399.1483     3992.4000     -593.2517
        20.2500                  2.6678             320.3           3614.9524     4115.7000     -500.7476
        20.3021                  2.6747             301.3           3256.2667     3936.6000     -680.3333
